XP_022327646.1,0.22441001602326
XP_022303032.1,-0.0240168024920897
XP_022303041.1,-0.0240168024920897
XP_022317406.1,-1.27546013534592
XP_022307863.1,-0.0657273792254593
XP_022301617.1,0.219952041613323
XP_022301465.1,0.219952041613323
XP_022301545.1,0.219952041613323
XP_022301726.1,-2.72303197057384
XP_022301276.1,-2.76975456574211
XP_022323720.1,-1.29892299536112
XP_022323729.1,-1.29892299536112
XP_022323712.1,-1.29892299536112
XP_022323703.1,-1.29892299536112
XP_022323738.1,-1.29892299536112
XP_022289422.1,0.234821448893905
XP_022289394.1,-1.17519026801504
XP_022289401.1,-1.17519026801504
XP_022289413.1,1.86926675870354
XP_022337178.1,-0.206952463720713
XP_022307508.1,0.0458041768285908
XP_022290809.1,1.34118483645873
XP_022290816.1,1.34118483645873
XP_022290824.1,1.34118483645873
XP_022315191.1,1.24900684811076
XP_022290115.1,0.87313641961435
XP_022312581.1,-0.152755902076575
XP_022308054.1,-0.967831386380792
XP_022301760.1,0.0654741969425813
XP_022290427.1,-2.04023557780117
XP_022290433.1,-2.04023557780117
XP_022306258.1,1.78217548937997
XP_022306268.1,1.78217548937997
XP_022340691.1,-1.53305687930649
XP_022340680.1,-1.53305687930649
XP_022340707.1,-0.756993179534183
XP_022308197.1,2.50198251413029
XP_022308214.1,0.295486209528169
XP_022308208.1,0.295486209528169
XP_022345918.1,1.30265022291496
XP_022345941.1,-2.13915276129394
XP_022345984.1,-2.13915276129394
XP_022345958.1,-2.13915276129394
XP_022346005.1,-2.13915276129394
XP_022345997.1,-2.13915276129394
XP_022345966.1,-2.13915276129394
XP_022345932.1,-2.13915276129394
XP_022345977.1,-2.13915276129394
XP_022345950.1,-2.13915276129394
XP_022346041.1,-2.13915276129394
XP_022346050.1,-2.13915276129394
XP_022345991.1,-2.13915276129394
XP_022346024.1,-2.13915276129394
XP_022346033.1,-2.13915276129394
XP_022346059.1,-2.13915276129394
XP_022346082.1,-2.13915276129394
XP_022346076.1,-2.13915276129394
XP_022346018.1,-2.13915276129394
XP_022346068.1,-2.13915276129394
XP_022346011.1,-2.13915276129394
XP_022317871.1,0.499543349126793
XP_022345582.1,-0.412970217316063
XP_022345588.1,-0.412970217316063
XP_022300741.1,0.12604310736582
XP_022300728.1,0.12604310736582
XP_022300735.1,0.12604310736582
